2644,144code,分割文件！2644,2023-8-9,192,8051.97,asdfghjkl
2645,137code,分割文件！2645,2023-8-9,145,7283.03,asdfghjkl
2646,196code,分割文件！2646,2023-8-9,148,2339.67,asdfghjkl
2647,115code,分割文件！2647,2023-8-9,108,958.71,asdfghjkl
2648,126code,分割文件！2648,2023-8-9,126,8254.12,asdfghjkl
2649,118code,分割文件！2649,2023-8-9,130,1402.30,asdfghjkl
2650,142code,分割文件！2650,2023-8-9,170,1469.87,asdfghjkl
2651,143code,分割文件！2651,2023-8-9,161,1609.42,asdfghjkl
2652,192code,分割文件！2652,2023-8-9,115,7848.36,asdfghjkl
2653,188code,分割文件！2653,2023-8-9,174,9313.50,asdfghjkl
2654,192code,分割文件！2654,2023-8-9,165,5465.45,asdfghjkl
2655,142code,分割文件！2655,2023-8-9,161,6660.71,asdfghjkl
2656,133code,分割文件！2656,2023-8-9,178,2923.88,asdfghjkl
2657,140code,分割文件！2657,2023-8-9,172,2409.06,asdfghjkl
2658,165code,分割文件！2658,2023-8-9,163,2779.04,asdfghjkl
2659,110code,分割文件！2659,2023-8-9,160,4156.58,asdfghjkl
2660,118code,分割文件！2660,2023-8-9,165,3838.11,asdfghjkl
2661,175code,分割文件！2661,2023-8-9,160,9441.92,asdfghjkl
2662,172code,分割文件！2662,2023-8-9,110,6336.73,asdfghjkl
2663,170code,分割文件！2663,2023-8-9,159,6210.66,asdfghjkl
2664,181code,分割文件！2664,2023-8-9,163,9554.21,asdfghjkl
2665,156code,分割文件！2665,2023-8-9,152,5103.82,asdfghjkl
2666,159code,分割文件！2666,2023-8-9,173,2297.14,asdfghjkl
2667,180code,分割文件！2667,2023-8-9,151,8300.18,asdfghjkl
2668,180code,分割文件！2668,2023-8-9,102,2862.97,asdfghjkl
2669,149code,分割文件！2669,2023-8-9,103,2232.20,asdfghjkl
2670,148code,分割文件！2670,2023-8-9,174,6589.61,asdfghjkl
2671,147code,分割文件！2671,2023-8-9,176,4395.50,asdfghjkl
2672,189code,分割文件！2672,2023-8-9,124,5903.09,asdfghjkl
2673,149code,分割文件！2673,2023-8-9,123,7684.74,asdfghjkl
2674,122code,分割文件！2674,2023-8-9,192,9895.22,asdfghjkl
2675,140code,分割文件！2675,2023-8-9,105,9214.38,asdfghjkl
2676,129code,分割文件！2676,2023-8-9,108,7894.08,asdfghjkl
2677,130code,分割文件！2677,2023-8-9,183,4420.43,asdfghjkl
2678,140code,分割文件！2678,2023-8-9,109,4234.98,asdfghjkl
2679,184code,分割文件！2679,2023-8-9,182,1389.76,asdfghjkl
2680,151code,分割文件！2680,2023-8-9,117,9495.68,asdfghjkl
2681,188code,分割文件！2681,2023-8-9,124,4826.53,asdfghjkl
2682,184code,分割文件！2682,2023-8-9,161,6829.07,asdfghjkl
2683,135code,分割文件！2683,2023-8-9,108,3840.51,asdfghjkl
2684,124code,分割文件！2684,2023-8-9,113,708.00,asdfghjkl
2685,151code,分割文件！2685,2023-8-9,104,2830.20,asdfghjkl
2686,137code,分割文件！2686,2023-8-9,128,9391.27,asdfghjkl
2687,182code,分割文件！2687,2023-8-9,162,133.81,asdfghjkl
2688,150code,分割文件！2688,2023-8-9,119,1726.24,asdfghjkl
2689,196code,分割文件！2689,2023-8-9,177,4834.06,asdfghjkl
2690,167code,分割文件！2690,2023-8-9,147,3522.69,asdfghjkl
2691,112code,分割文件！2691,2023-8-9,163,8128.55,asdfghjkl
2692,151code,分割文件！2692,2023-8-9,129,8664.39,asdfghjkl
2693,120code,分割文件！2693,2023-8-9,170,2014.59,asdfghjkl
2694,193code,分割文件！2694,2023-8-9,194,5368.72,asdfghjkl
2695,160code,分割文件！2695,2023-8-9,180,4688.62,asdfghjkl
2696,193code,分割文件！2696,2023-8-9,169,8561.53,asdfghjkl
2697,178code,分割文件！2697,2023-8-9,177,9022.57,asdfghjkl
2698,113code,分割文件！2698,2023-8-9,190,5203.40,asdfghjkl
2699,172code,分割文件！2699,2023-8-9,121,7755.22,asdfghjkl
2700,125code,分割文件！2700,2023-8-9,135,585.24,asdfghjkl
2701,164code,分割文件！2701,2023-8-9,181,6624.54,asdfghjkl
2702,149code,分割文件！2702,2023-8-9,196,105.23,asdfghjkl
2703,130code,分割文件！2703,2023-8-9,156,4567.19,asdfghjkl
2704,138code,分割文件！2704,2023-8-9,144,2845.81,asdfghjkl
2705,174code,分割文件！2705,2023-8-9,164,8324.37,asdfghjkl
2706,161code,分割文件！2706,2023-8-9,143,388.43,asdfghjkl
2707,103code,分割文件！2707,2023-8-9,128,7318.61,asdfghjkl
2708,198code,分割文件！2708,2023-8-9,143,6735.60,asdfghjkl
2709,144code,分割文件！2709,2023-8-9,108,3503.96,asdfghjkl
2710,185code,分割文件！2710,2023-8-9,137,2953.79,asdfghjkl
2711,106code,分割文件！2711,2023-8-9,106,42.40,asdfghjkl
2712,140code,分割文件！2712,2023-8-9,135,3207.40,asdfghjkl
2713,147code,分割文件！2713,2023-8-9,149,2122.21,asdfghjkl
2714,166code,分割文件！2714,2023-8-9,121,7223.14,asdfghjkl
2715,172code,分割文件！2715,2023-8-9,186,3009.39,asdfghjkl
2716,161code,分割文件！2716,2023-8-9,106,7905.96,asdfghjkl
2717,183code,分割文件！2717,2023-8-9,193,8511.27,asdfghjkl
2718,181code,分割文件！2718,2023-8-9,186,1821.46,asdfghjkl
2719,125code,分割文件！2719,2023-8-9,126,3431.53,asdfghjkl
2720,151code,分割文件！2720,2023-8-9,110,4566.78,asdfghjkl
2721,109code,分割文件！2721,2023-8-9,153,4309.12,asdfghjkl
2722,198code,分割文件！2722,2023-8-9,101,2670.78,asdfghjkl
2723,191code,分割文件！2723,2023-8-9,144,3758.59,asdfghjkl
2724,188code,分割文件！2724,2023-8-9,199,8596.11,asdfghjkl
2725,138code,分割文件！2725,2023-8-9,174,3067.59,asdfghjkl
2726,137code,分割文件！2726,2023-8-9,189,5659.88,asdfghjkl
2727,113code,分割文件！2727,2023-8-9,100,1357.30,asdfghjkl
2728,183code,分割文件！2728,2023-8-9,162,5246.31,asdfghjkl
2729,193code,分割文件！2729,2023-8-9,117,1574.86,asdfghjkl
2730,132code,分割文件！2730,2023-8-9,130,9553.81,asdfghjkl
2731,185code,分割文件！2731,2023-8-9,103,5861.91,asdfghjkl
2732,174code,分割文件！2732,2023-8-9,147,9300.64,asdfghjkl
2733,128code,分割文件！2733,2023-8-9,188,5431.45,asdfghjkl
2734,134code,分割文件！2734,2023-8-9,121,7307.41,asdfghjkl
2735,178code,分割文件！2735,2023-8-9,147,2985.48,asdfghjkl
2736,167code,分割文件！2736,2023-8-9,143,5681.43,asdfghjkl
2737,143code,分割文件！2737,2023-8-9,163,8918.91,asdfghjkl
2738,187code,分割文件！2738,2023-8-9,128,6446.77,asdfghjkl
2739,110code,分割文件！2739,2023-8-9,189,6080.61,asdfghjkl
2740,175code,分割文件！2740,2023-8-9,181,2895.92,asdfghjkl
2741,190code,分割文件！2741,2023-8-9,199,1700.07,asdfghjkl
2742,150code,分割文件！2742,2023-8-9,175,1682.77,asdfghjkl
2743,176code,分割文件！2743,2023-8-9,145,9239.06,asdfghjkl
2744,189code,分割文件！2744,2023-8-9,107,3733.49,asdfghjkl
2745,154code,分割文件！2745,2023-8-9,180,7390.07,asdfghjkl
2746,193code,分割文件！2746,2023-8-9,168,5420.74,asdfghjkl
2747,189code,分割文件！2747,2023-8-9,199,8218.98,asdfghjkl
2748,191code,分割文件！2748,2023-8-9,185,128.72,asdfghjkl
2749,171code,分割文件！2749,2023-8-9,100,1537.20,asdfghjkl
2750,138code,分割文件！2750,2023-8-9,186,4330.27,asdfghjkl
2751,165code,分割文件！2751,2023-8-9,136,7989.02,asdfghjkl
2752,108code,分割文件！2752,2023-8-9,160,1604.09,asdfghjkl
2753,190code,分割文件！2753,2023-8-9,120,9052.54,asdfghjkl
2754,157code,分割文件！2754,2023-8-9,174,2639.33,asdfghjkl
2755,118code,分割文件！2755,2023-8-9,168,8178.34,asdfghjkl
2756,138code,分割文件！2756,2023-8-9,168,9206.37,asdfghjkl
2757,168code,分割文件！2757,2023-8-9,197,3627.54,asdfghjkl
2758,191code,分割文件！2758,2023-8-9,115,5316.61,asdfghjkl
2759,140code,分割文件！2759,2023-8-9,174,221.54,asdfghjkl
2760,112code,分割文件！2760,2023-8-9,190,9351.05,asdfghjkl
2761,100code,分割文件！2761,2023-8-9,151,4178.60,asdfghjkl
2762,103code,分割文件！2762,2023-8-9,156,6806.29,asdfghjkl
2763,154code,分割文件！2763,2023-8-9,106,2487.62,asdfghjkl
2764,176code,分割文件！2764,2023-8-9,189,4488.43,asdfghjkl
2765,124code,分割文件！2765,2023-8-9,162,5857.68,asdfghjkl
2766,155code,分割文件！2766,2023-8-9,156,3479.22,asdfghjkl
2767,131code,分割文件！2767,2023-8-9,189,2181.97,asdfghjkl
2768,157code,分割文件！2768,2023-8-9,152,5.88,asdfghjkl
2769,148code,分割文件！2769,2023-8-9,137,5667.94,asdfghjkl
2770,171code,分割文件！2770,2023-8-9,132,464.60,asdfghjkl
2771,129code,分割文件！2771,2023-8-9,192,5310.53,asdfghjkl
2772,129code,分割文件！2772,2023-8-9,149,9279.98,asdfghjkl
2773,164code,分割文件！2773,2023-8-9,165,5223.67,asdfghjkl
2774,175code,分割文件！2774,2023-8-9,148,6026.19,asdfghjkl
2775,158code,分割文件！2775,2023-8-9,102,8495.16,asdfghjkl
2776,179code,分割文件！2776,2023-8-9,150,1292.83,asdfghjkl
2777,157code,分割文件！2777,2023-8-9,166,5693.37,asdfghjkl
2778,141code,分割文件！2778,2023-8-9,166,9147.18,asdfghjkl
2779,138code,分割文件！2779,2023-8-9,106,8929.22,asdfghjkl
2780,193code,分割文件！2780,2023-8-9,179,7726.46,asdfghjkl
2781,136code,分割文件！2781,2023-8-9,185,2465.11,asdfghjkl
2782,152code,分割文件！2782,2023-8-9,120,8487.71,asdfghjkl
2783,190code,分割文件！2783,2023-8-9,153,1262.51,asdfghjkl
2784,154code,分割文件！2784,2023-8-9,125,8949.52,asdfghjkl
2785,168code,分割文件！2785,2023-8-9,105,9573.27,asdfghjkl
2786,101code,分割文件！2786,2023-8-9,137,3379.15,asdfghjkl
2787,190code,分割文件！2787,2023-8-9,171,2704.57,asdfghjkl
2788,148code,分割文件！2788,2023-8-9,163,810.10,asdfghjkl
2789,147code,分割文件！2789,2023-8-9,190,6425.75,asdfghjkl
2790,184code,分割文件！2790,2023-8-9,131,19.17,asdfghjkl
2791,155code,分割文件！2791,2023-8-9,118,135.47,asdfghjkl
2792,131code,分割文件！2792,2023-8-9,176,6649.11,asdfghjkl
2793,144code,分割文件！2793,2023-8-9,112,1870.51,asdfghjkl
2794,107code,分割文件！2794,2023-8-9,141,8531.68,asdfghjkl
2795,172code,分割文件！2795,2023-8-9,172,5513.02,asdfghjkl
2796,118code,分割文件！2796,2023-8-9,186,1447.82,asdfghjkl
2797,197code,分割文件！2797,2023-8-9,143,3140.80,asdfghjkl
2798,133code,分割文件！2798,2023-8-9,150,9055.71,asdfghjkl
2799,160code,分割文件！2799,2023-8-9,177,8365.67,asdfghjkl
2800,144code,分割文件！2800,2023-8-9,143,7524.06,asdfghjkl
2801,154code,分割文件！2801,2023-8-9,105,9717.91,asdfghjkl
2802,171code,分割文件！2802,2023-8-9,179,7527.31,asdfghjkl
2803,193code,分割文件！2803,2023-8-9,182,6659.95,asdfghjkl
2804,167code,分割文件！2804,2023-8-9,187,3690.80,asdfghjkl
2805,123code,分割文件！2805,2023-8-9,153,4650.63,asdfghjkl
2806,173code,分割文件！2806,2023-8-9,184,4318.41,asdfghjkl
2807,161code,分割文件！2807,2023-8-9,178,9831.62,asdfghjkl
2808,174code,分割文件！2808,2023-8-9,131,2291.42,asdfghjkl
2809,158code,分割文件！2809,2023-8-9,158,8370.37,asdfghjkl
2810,109code,分割文件！2810,2023-8-9,154,1396.94,asdfghjkl
2811,177code,分割文件！2811,2023-8-9,111,269.63,asdfghjkl
2812,188code,分割文件！2812,2023-8-9,179,1025.55,asdfghjkl
2813,169code,分割文件！2813,2023-8-9,121,2541.16,asdfghjkl
2814,154code,分割文件！2814,2023-8-9,133,6172.00,asdfghjkl
2815,195code,分割文件！2815,2023-8-9,164,2041.88,asdfghjkl
2816,133code,分割文件！2816,2023-8-9,128,8979.68,asdfghjkl
2817,154code,分割文件！2817,2023-8-9,105,3983.44,asdfghjkl
2818,153code,分割文件！2818,2023-8-9,123,2688.35,asdfghjkl
2819,138code,分割文件！2819,2023-8-9,192,8151.78,asdfghjkl
2820,163code,分割文件！2820,2023-8-9,157,8776.54,asdfghjkl
2821,130code,分割文件！2821,2023-8-9,133,1210.77,asdfghjkl
2822,102code,分割文件！2822,2023-8-9,110,3334.17,asdfghjkl
2823,106code,分割文件！2823,2023-8-9,121,114.92,asdfghjkl
2824,165code,分割文件！2824,2023-8-9,176,9257.26,asdfghjkl
2825,141code,分割文件！2825,2023-8-9,199,8618.55,asdfghjkl
2826,175code,分割文件！2826,2023-8-9,197,6726.22,asdfghjkl
2827,123code,分割文件！2827,2023-8-9,113,6144.58,asdfghjkl
2828,133code,分割文件！2828,2023-8-9,105,5610.47,asdfghjkl
2829,119code,分割文件！2829,2023-8-9,126,5863.73,asdfghjkl
2830,103code,分割文件！2830,2023-8-9,122,9936.40,asdfghjkl
2831,137code,分割文件！2831,2023-8-9,151,6735.44,asdfghjkl
2832,123code,分割文件！2832,2023-8-9,145,6362.42,asdfghjkl
2833,181code,分割文件！2833,2023-8-9,152,2474.71,asdfghjkl
2834,135code,分割文件！2834,2023-8-9,156,5723.82,asdfghjkl
2835,110code,分割文件！2835,2023-8-9,134,8934.36,asdfghjkl
2836,138code,分割文件！2836,2023-8-9,172,9141.99,asdfghjkl
2837,111code,分割文件！2837,2023-8-9,180,230.27,asdfghjkl
2838,136code,分割文件！2838,2023-8-9,178,7936.41,asdfghjkl
2839,169code,分割文件！2839,2023-8-9,148,3087.33,asdfghjkl
2840,177code,分割文件！2840,2023-8-9,195,9634.90,asdfghjkl
2841,190code,分割文件！2841,2023-8-9,168,8346.87,asdfghjkl
2842,173code,分割文件！2842,2023-8-9,165,746.17,asdfghjkl
2843,179code,分割文件！2843,2023-8-9,119,8351.78,asdfghjkl
2844,195code,分割文件！2844,2023-8-9,145,641.03,asdfghjkl
2845,159code,分割文件！2845,2023-8-9,123,9013.15,asdfghjkl
2846,112code,分割文件！2846,2023-8-9,196,9882.09,asdfghjkl
2847,121code,分割文件！2847,2023-8-9,178,5763.10,asdfghjkl
2848,196code,分割文件！2848,2023-8-9,141,648.96,asdfghjkl
2849,129code,分割文件！2849,2023-8-9,111,3310.80,asdfghjkl
2850,146code,分割文件！2850,2023-8-9,179,6524.80,asdfghjkl
2851,115code,分割文件！2851,2023-8-9,128,144.62,asdfghjkl
2852,118code,分割文件！2852,2023-8-9,193,3841.76,asdfghjkl
2853,130code,分割文件！2853,2023-8-9,183,60.85,asdfghjkl
2854,133code,分割文件！2854,2023-8-9,155,7027.06,asdfghjkl
2855,102code,分割文件！2855,2023-8-9,114,4649.98,asdfghjkl
2856,193code,分割文件！2856,2023-8-9,159,5948.13,asdfghjkl
2857,102code,分割文件！2857,2023-8-9,161,2634.46,asdfghjkl
2858,144code,分割文件！2858,2023-8-9,127,4124.09,asdfghjkl
2859,150code,分割文件！2859,2023-8-9,156,4227.08,asdfghjkl
2860,192code,分割文件！2860,2023-8-9,123,2852.98,asdfghjkl
2861,117code,分割文件！2861,2023-8-9,104,1267.23,asdfghjkl
2862,110code,分割文件！2862,2023-8-9,129,7797.80,asdfghjkl
2863,111code,分割文件！2863,2023-8-9,197,6792.51,asdfghjkl
2864,110code,分割文件！2864,2023-8-9,110,1381.39,asdfghjkl
2865,176code,分割文件！2865,2023-8-9,114,916.09,asdfghjkl
2866,148code,分割文件！2866,2023-8-9,132,6459.13,asdfghjkl
2867,143code,分割文件！2867,2023-8-9,109,3405.70,asdfghjkl
2868,190code,分割文件！2868,2023-8-9,131,4170.20,asdfghjkl
2869,183code,分割文件！2869,2023-8-9,186,7197.89,asdfghjkl
2870,179code,分割文件！2870,2023-8-9,118,1612.27,asdfghjkl
2871,109code,分割文件！2871,2023-8-9,121,1231.70,asdfghjkl
2872,124code,分割文件！2872,2023-8-9,129,3041.04,asdfghjkl
2873,103code,分割文件！2873,2023-8-9,113,5448.70,asdfghjkl
2874,190code,分割文件！2874,2023-8-9,138,1665.18,asdfghjkl
2875,178code,分割文件！2875,2023-8-9,122,5581.78,asdfghjkl
2876,118code,分割文件！2876,2023-8-9,186,7789.18,asdfghjkl
2877,157code,分割文件！2877,2023-8-9,156,442.93,asdfghjkl
2878,192code,分割文件！2878,2023-8-9,178,3050.16,asdfghjkl
2879,175code,分割文件！2879,2023-8-9,114,9820.78,asdfghjkl
2880,164code,分割文件！2880,2023-8-9,145,9801.98,asdfghjkl
2881,116code,分割文件！2881,2023-8-9,124,6811.24,asdfghjkl
2882,183code,分割文件！2882,2023-8-9,150,9318.70,asdfghjkl
2883,121code,分割文件！2883,2023-8-9,134,4430.42,asdfghjkl
2884,142code,分割文件！2884,2023-8-9,108,2421.13,asdfghjkl
2885,182code,分割文件！2885,2023-8-9,116,2696.44,asdfghjkl
2886,160code,分割文件！2886,2023-8-9,118,1374.67,asdfghjkl
2887,138code,分割文件！2887,2023-8-9,138,9017.50,asdfghjkl
2888,120code,分割文件！2888,2023-8-9,177,2462.75,asdfghjkl
2889,167code,分割文件！2889,2023-8-9,149,1686.28,asdfghjkl
2890,149code,分割文件！2890,2023-8-9,119,4509.86,asdfghjkl
2891,185code,分割文件！2891,2023-8-9,146,3556.11,asdfghjkl
2892,168code,分割文件！2892,2023-8-9,199,9809.38,asdfghjkl
2893,159code,分割文件！2893,2023-8-9,160,562.39,asdfghjkl
2894,165code,分割文件！2894,2023-8-9,130,405.89,asdfghjkl
2895,142code,分割文件！2895,2023-8-9,132,7652.97,asdfghjkl
2896,178code,分割文件！2896,2023-8-9,189,4487.93,asdfghjkl
2897,191code,分割文件！2897,2023-8-9,122,2904.23,asdfghjkl
2898,189code,分割文件！2898,2023-8-9,130,4766.73,asdfghjkl
2899,196code,分割文件！2899,2023-8-9,186,9124.84,asdfghjkl
2900,162code,分割文件！2900,2023-8-9,121,3147.66,asdfghjkl
2901,140code,分割文件！2901,2023-8-9,177,1087.23,asdfghjkl
2902,102code,分割文件！2902,2023-8-9,109,3745.67,asdfghjkl
2903,138code,分割文件！2903,2023-8-9,128,5677.12,asdfghjkl
2904,100code,分割文件！2904,2023-8-9,182,9352.24,asdfghjkl
2905,129code,分割文件！2905,2023-8-9,149,1714.20,asdfghjkl
2906,144code,分割文件！2906,2023-8-9,106,4830.95,asdfghjkl
2907,134code,分割文件！2907,2023-8-9,199,5972.81,asdfghjkl
2908,118code,分割文件！2908,2023-8-9,134,4599.96,asdfghjkl
2909,172code,分割文件！2909,2023-8-9,171,2018.95,asdfghjkl
2910,143code,分割文件！2910,2023-8-9,163,354.12,asdfghjkl
2911,110code,分割文件！2911,2023-8-9,157,8880.64,asdfghjkl
2912,172code,分割文件！2912,2023-8-9,103,9486.14,asdfghjkl
2913,156code,分割文件！2913,2023-8-9,135,7281.34,asdfghjkl
2914,132code,分割文件！2914,2023-8-9,147,4285.01,asdfghjkl
2915,126code,分割文件！2915,2023-8-9,155,2191.71,asdfghjkl
2916,162code,分割文件！2916,2023-8-9,189,6921.88,asdfghjkl
2917,179code,分割文件！2917,2023-8-9,115,1792.71,asdfghjkl
2918,132code,分割文件！2918,2023-8-9,181,5477.67,asdfghjkl
2919,123code,分割文件！2919,2023-8-9,181,4593.54,asdfghjkl
2920,149code,分割文件！2920,2023-8-9,125,1823.04,asdfghjkl
2921,173code,分割文件！2921,2023-8-9,108,8410.79,asdfghjkl
2922,135code,分割文件！2922,2023-8-9,198,3031.03,asdfghjkl
2923,185code,分割文件！2923,2023-8-9,134,7190.57,asdfghjkl
2924,128code,分割文件！2924,2023-8-9,198,4183.68,asdfghjkl
2925,166code,分割文件！2925,2023-8-9,163,4243.14,asdfghjkl
2926,101code,分割文件！2926,2023-8-9,166,1928.62,asdfghjkl
2927,169code,分割文件！2927,2023-8-9,114,3360.30,asdfghjkl
2928,170code,分割文件！2928,2023-8-9,199,4947.99,asdfghjkl
2929,167code,分割文件！2929,2023-8-9,104,2498.20,asdfghjkl
2930,131code,分割文件！2930,2023-8-9,198,9621.18,asdfghjkl
2931,178code,分割文件！2931,2023-8-9,166,8234.07,asdfghjkl
2932,146code,分割文件！2932,2023-8-9,138,6594.70,asdfghjkl
2933,145code,分割文件！2933,2023-8-9,172,3043.03,asdfghjkl
2934,134code,分割文件！2934,2023-8-9,130,6716.38,asdfghjkl
2935,159code,分割文件！2935,2023-8-9,169,1591.48,asdfghjkl
2936,125code,分割文件！2936,2023-8-9,145,2848.05,asdfghjkl
2937,119code,分割文件！2937,2023-8-9,179,6706.74,asdfghjkl
2938,150code,分割文件！2938,2023-8-9,144,7439.62,asdfghjkl
2939,106code,分割文件！2939,2023-8-9,110,457.60,asdfghjkl
2940,147code,分割文件！2940,2023-8-9,152,4429.50,asdfghjkl
2941,123code,分割文件！2941,2023-8-9,161,868.73,asdfghjkl
2942,111code,分割文件！2942,2023-8-9,174,8030.10,asdfghjkl
2943,141code,分割文件！2943,2023-8-9,191,192.01,asdfghjkl
2944,169code,分割文件！2944,2023-8-9,132,264.09,asdfghjkl
2945,136code,分割文件！2945,2023-8-9,181,6370.79,asdfghjkl
2946,178code,分割文件！2946,2023-8-9,107,3736.00,asdfghjkl
2947,149code,分割文件！2947,2023-8-9,134,5358.69,asdfghjkl
2948,107code,分割文件！2948,2023-8-9,112,6055.54,asdfghjkl
2949,188code,分割文件！2949,2023-8-9,128,8292.06,asdfghjkl
2950,144code,分割文件！2950,2023-8-9,109,7573.06,asdfghjkl
2951,152code,分割文件！2951,2023-8-9,114,4165.93,asdfghjkl
2952,173code,分割文件！2952,2023-8-9,171,4644.28,asdfghjkl
2953,187code,分割文件！2953,2023-8-9,170,5626.08,asdfghjkl
2954,101code,分割文件！2954,2023-8-9,155,6510.51,asdfghjkl
2955,189code,分割文件！2955,2023-8-9,173,2765.14,asdfghjkl
2956,141code,分割文件！2956,2023-8-9,103,5062.31,asdfghjkl
2957,150code,分割文件！2957,2023-8-9,120,7398.74,asdfghjkl
2958,169code,分割文件！2958,2023-8-9,120,3248.44,asdfghjkl
2959,136code,分割文件！2959,2023-8-9,123,8197.82,asdfghjkl
2960,199code,分割文件！2960,2023-8-9,151,9699.04,asdfghjkl
2961,196code,分割文件！2961,2023-8-9,125,5266.46,asdfghjkl
2962,138code,分割文件！2962,2023-8-9,125,4250.58,asdfghjkl
2963,189code,分割文件！2963,2023-8-9,165,1279.63,asdfghjkl
2964,179code,分割文件！2964,2023-8-9,197,1492.17,asdfghjkl
2965,106code,分割文件！2965,2023-8-9,192,5133.44,asdfghjkl
2966,131code,分割文件！2966,2023-8-9,118,7196.79,asdfghjkl
2967,108code,分割文件！2967,2023-8-9,110,3210.66,asdfghjkl
2968,162code,分割文件！2968,2023-8-9,107,5557.63,asdfghjkl
2969,162code,分割文件！2969,2023-8-9,196,2827.22,asdfghjkl
2970,152code,分割文件！2970,2023-8-9,160,3519.00,asdfghjkl
2971,139code,分割文件！2971,2023-8-9,192,2200.95,asdfghjkl
2972,112code,分割文件！2972,2023-8-9,160,2172.67,asdfghjkl
2973,142code,分割文件！2973,2023-8-9,142,1371.41,asdfghjkl
2974,192code,分割文件！2974,2023-8-9,139,4184.97,asdfghjkl
2975,193code,分割文件！2975,2023-8-9,154,8900.34,asdfghjkl
2976,126code,分割文件！2976,2023-8-9,120,526.23,asdfghjkl
2977,169code,分割文件！2977,2023-8-9,181,9894.94,asdfghjkl
2978,129code,分割文件！2978,2023-8-9,125,9393.71,asdfghjkl
2979,187code,分割文件！2979,2023-8-9,195,1921.74,asdfghjkl
2980,152code,分割文件！2980,2023-8-9,151,5150.44,asdfghjkl
2981,142code,分割文件！2981,2023-8-9,108,6716.57,asdfghjkl
2982,157code,分割文件！2982,2023-8-9,136,5346.72,asdfghjkl
2983,194code,分割文件！2983,2023-8-9,157,7246.73,asdfghjkl
2984,179code,分割文件！2984,2023-8-9,176,9447.65,asdfghjkl
2985,126code,分割文件！2985,2023-8-9,157,1643.97,asdfghjkl
2986,156code,分割文件！2986,2023-8-9,111,3759.14,asdfghjkl
2987,114code,分割文件！2987,2023-8-9,118,7802.84,asdfghjkl
2988,171code,分割文件！2988,2023-8-9,143,3226.65,asdfghjkl
2989,134code,分割文件！2989,2023-8-9,163,5026.29,asdfghjkl
2990,138code,分割文件！2990,2023-8-9,149,2274.75,asdfghjkl
2991,128code,分割文件！2991,2023-8-9,162,2001.24,asdfghjkl
2992,144code,分割文件！2992,2023-8-9,154,3662.55,asdfghjkl
2993,109code,分割文件！2993,2023-8-9,137,3599.38,asdfghjkl
2994,169code,分割文件！2994,2023-8-9,119,6449.06,asdfghjkl
2995,188code,分割文件！2995,2023-8-9,110,2524.17,asdfghjkl
2996,101code,分割文件！2996,2023-8-9,150,1594.04,asdfghjkl
2997,104code,分割文件！2997,2023-8-9,120,5662.62,asdfghjkl
2998,140code,分割文件！2998,2023-8-9,132,6464.38,asdfghjkl
2999,122code,分割文件！2999,2023-8-9,172,9151.02,asdfghjkl
3000,175code,分割文件！3000,2023-8-9,187,7572.29,asdfghjkl
3001,161code,分割文件！3001,2023-8-9,171,626.55,asdfghjkl
3002,135code,分割文件！3002,2023-8-9,152,4241.05,asdfghjkl
3003,188code,分割文件！3003,2023-8-9,152,1912.19,asdfghjkl
3004,165code,分割文件！3004,2023-8-9,164,4575.51,asdfghjkl
3005,179code,分割文件！3005,2023-8-9,109,470.19,asdfghjkl
3006,121code,分割文件！3006,2023-8-9,119,9108.81,asdfghjkl
3007,105code,分割文件！3007,2023-8-9,133,3359.73,asdfghjkl
3008,135code,分割文件！3008,2023-8-9,101,6803.23,asdfghjkl
3009,158code,分割文件！3009,2023-8-9,188,3147.31,asdfghjkl
3010,164code,分割文件！3010,2023-8-9,122,2702.49,asdfghjkl
3011,139code,分割文件！3011,2023-8-9,151,1243.91,asdfghjkl
3012,125code,分割文件！3012,2023-8-9,199,6464.27,asdfghjkl
3013,197code,分割文件！3013,2023-8-9,107,480.56,asdfghjkl
3014,186code,分割文件！3014,2023-8-9,126,6245.89,asdfghjkl
3015,101code,分割文件！3015,2023-8-9,103,5384.75,asdfghjkl
3016,100code,分割文件！3016,2023-8-9,160,2972.70,asdfghjkl
3017,142code,分割文件！3017,2023-8-9,168,5582.60,asdfghjkl
3018,163code,分割文件！3018,2023-8-9,198,5888.14,asdfghjkl
3019,168code,分割文件！3019,2023-8-9,118,5027.47,asdfghjkl
3020,188code,分割文件！3020,2023-8-9,110,1465.54,asdfghjkl
3021,182code,分割文件！3021,2023-8-9,102,7343.24,asdfghjkl
3022,152code,分割文件！3022,2023-8-9,192,4256.45,asdfghjkl
3023,193code,分割文件！3023,2023-8-9,159,5471.12,asdfghjkl
3024,154code,分割文件！3024,2023-8-9,155,56.52,asdfghjkl
3025,150code,分割文件！3025,2023-8-9,167,2021.72,asdfghjkl
3026,136code,分割文件！3026,2023-8-9,115,8889.29,asdfghjkl
3027,179code,分割文件！3027,2023-8-9,181,5259.28,asdfghjkl
3028,102code,分割文件！3028,2023-8-9,102,7739.82,asdfghjkl
3029,111code,分割文件！3029,2023-8-9,125,4483.17,asdfghjkl
3030,185code,分割文件！3030,2023-8-9,173,714.25,asdfghjkl
3031,173code,分割文件！3031,2023-8-9,189,7721.95,asdfghjkl
3032,169code,分割文件！3032,2023-8-9,102,7357.97,asdfghjkl
